id, Race , Party ,Sex, Age  ,house district, Trial     , LettersSent ,Y1,Y2,Y3,Y4,Y5,Test
2650,1,1,1,32,1,2,3,1,2,1,1,1,1
2651,1,1,1,38,1,2,3,1,1,1,1,1,1
2652,3,3,1,43,1,2,3,1,1,1,1,1,2
2653,5,3,1,32,1,2,3,1,2,1,1,1,1
2654,2,1,1,39,1,2,3,1,1,1,2,1,1
2655,3,3,1,62,1,2,3,1,2,1,2,1,2
2656,1,3,1,42,1,2,3,1,2,1,2,1,1
2657,1,1,1,37,1,2,3,1,2,1,1,1,1
2658,2,1,1,59,1,2,3,2,2,1,1,1,2
2659,1,1,1,44,1,2,3,1,2,1,2,1,1
2660,1,3,1,52,1,2,3,1,2,1,1,1,1
2661,1,1,1,79,1,2,3,1,2,1,2,1,2
2662,1,3,1,74,1,2,3,1,2,1,1,1,1
2663,1,1,1,31,1,2,3,1,2,1,2,1,1
2664,2,1,1,31,1,2,3,1,2,1,1,1,1
2665,1,3,1,52,1,2,3,1,2,1,2,1,1
2666,5,3,1,49,1,2,3,1,2,1,2,1,1
2667,1,1,1,53,1,2,3,1,2,1,1,1,1
2668,1,3,1,78,1,2,3,1,1,1,2,1,2
2669,5,3,1,66,1,2,3,1,2,1,2,1,1
2670,2,1,1,60,1,2,3,1,2,1,1,1,1
2671,2,1,1,32,1,2,3,1,1,1,1,1,1
2672,1,3,1,29,1,2,3,2,2,1,1,1,1
2673,1,1,1,29,1,2,3,1,2,1,1,1,1
2674,2,1,1,54,1,2,3,2,2,2,2,2,2
2675,1,1,1,43,1,2,3,1,1,1,2,1,2
2676,3,3,2,42,1,2,3,1,1,1,1,1,1
2677,1,1,1,44,1,2,3,1,1,1,2,1,1
2678,2,1,1,46,1,2,3,1,2,1,1,1,1
2679,1,1,1,36,1,2,3,1,2,1,2,1,1
2680,1,1,1,63,1,2,3,2,2,1,1,1,1
2681,1,1,1,52,1,2,3,1,2,1,1,1,1
2682,2,1,1,37,1,2,3,1,2,1,1,1,1
2683,1,1,1,54,1,2,3,1,2,1,1,1,2
2684,1,3,1,35,1,2,3,1,2,1,1,1,1
2685,1,3,1,40,1,2,3,1,1,1,1,1,2
2686,2,1,1,56,1,2,3,1,2,1,2,1,2
2687,4,3,1,38,1,2,3,1,2,1,1,1,2
2688,1,1,1,48,1,2,3,1,2,1,1,1,1
2689,2,1,1,44,1,2,3,1,1,1,1,1,1
2690,1,3,1,54,1,2,3,1,2,1,1,1,1
2691,4,1,1,46,1,2,3,1,2,1,2,1,1
2692,2,1,1,40,1,2,3,1,1,1,2,1,1
2693,1,1,1,56,1,2,3,1,2,1,1,1,2
2694,1,1,1,38,1,2,3,1,2,1,2,1,1
2695,2,1,1,50,1,2,3,1,1,1,1,1,1
2696,1,1,1,35,1,2,3,1,2,1,1,1,1
2697,2,1,1,48,1,2,3,1,1,1,1,1,2
2698,2,1,1,55,1,2,3,1,2,1,2,1,1
2699,3,1,1,35,1,2,3,1,1,1,2,1,1
2700,1,1,1,62,1,2,3,1,1,1,1,1,1
2701,2,1,1,57,1,2,3,1,2,1,1,1,2
2702,5,3,1,42,1,2,3,1,2,1,2,1,1
2703,1,3,1,36,1,2,3,1,1,1,2,1,1
2704,1,1,1,64,1,2,3,2,2,2,2,1,2
2705,1,1,1,64,1,2,3,2,2,1,1,1,1
2706,1,1,1,48,1,2,3,1,1,2,2,1,2
2707,1,3,1,36,1,2,3,1,1,1,1,1,1
2708,1,3,1,54,1,2,3,1,1,1,1,1,1
2709,1,1,1,49,1,2,3,2,2,1,2,1,1
2710,1,3,1,42,1,2,3,2,1,1,1,1,1
2711,2,3,1,58,1,2,3,1,2,1,1,1,1
2712,1,1,1,65,1,2,3,2,2,2,2,2,2
2713,2,3,1,46,1,2,3,1,1,1,2,1,1
2714,1,1,1,31,1,2,3,1,2,1,2,1,1
2715,1,1,1,48,1,2,3,2,2,2,1,1,1
2716,1,3,1,46,1,2,3,1,1,1,2,1,2
2717,2,1,1,57,1,2,3,2,2,1,1,1,1
2718,1,1,1,42,1,2,3,2,2,1,2,1,2
2719,1,1,1,58,1,2,3,2,2,1,1,1,1
2720,2,1,1,42,1,2,3,1,1,1,2,1,1
2721,1,1,1,35,1,2,3,2,2,1,2,1,1
2722,1,1,1,45,1,2,3,2,2,1,1,1,1
2723,1,1,1,43,1,2,3,2,1,1,1,1,1
2724,1,1,1,35,1,2,3,2,2,1,1,1,1
2725,3,3,1,52,1,2,3,2,2,1,2,1,1
2726,5,3,1,36,1,2,3,1,2,1,2,1,1
2727,1,3,1,35,1,2,3,2,2,2,2,2,2
2728,2,1,1,26,1,2,3,2,2,1,1,1,1
2729,1,1,1,73,1,2,3,2,2,1,1,1,1
2730,1,1,1,32,1,2,3,1,2,1,2,1,1
2731,1,1,1,39,1,2,3,2,2,2,1,1,1
2732,1,1,1,40,1,2,3,2,2,2,2,2,2
2733,1,3,1,52,1,2,3,2,2,1,1,1,1
2734,1,1,1,25,1,2,3,2,2,1,1,1,1
2735,1,3,1,40,1,2,3,1,1,1,1,1,1
2736,4,1,1,24,1,2,3,2,2,1,2,1,1
2737,1,1,1,63,1,2,3,2,2,1,1,1,1
2738,6,3,1,27,1,2,3,2,2,1,1,1,2
2739,1,1,1,42,1,2,3,2,2,1,2,1,1
2740,3,1,1,25,1,2,3,2,2,2,2,2,2
2741,1,1,1,47,1,2,3,1,2,1,1,1,1
2742,1,1,1,74,1,2,3,2,2,1,2,1,2
2743,1,3,1,47,1,2,3,2,2,1,2,1,1
2744,1,1,1,32,1,2,3,2,2,1,2,1,1
2745,1,3,1,42,1,2,3,1,1,1,1,1,1
2746,1,1,1,38,1,2,3,2,2,1,1,1,1
2747,5,3,1,36,1,2,3,2,2,1,1,1,1
2748,1,3,1,30,1,2,3,1,1,1,2,1,1
2749,1,1,1,35,1,2,3,2,2,2,2,2,2
2750,2,1,1,45,1,2,3,1,2,1,1,1,1
2751,1,3,1,32,1,2,3,2,2,1,2,1,2
2752,5,1,1,56,1,2,3,2,2,1,1,1,1
2753,2,1,1,25,1,2,3,2,2,1,1,1,1
2754,1,3,1,24,1,2,3,2,2,1,2,1,1
2755,4,1,1,36,1,2,3,2,2,1,1,1,1
2756,1,3,1,58,1,2,3,1,2,1,1,1,1
2757,1,1,1,67,1,2,3,2,2,1,1,1,1
2758,2,1,1,25,1,2,3,2,2,1,1,1,1
2759,3,3,1,45,1,2,3,2,2,2,1,1,2
2760,2,3,1,64,1,2,3,1,2,1,2,1,1
2761,1,3,1,31,1,2,3,1,2,1,1,1,1
2762,1,1,1,44,1,2,3,2,2,2,2,1,1
2763,1,3,1,33,1,2,3,2,2,2,2,1,1
2764,2,1,1,23,1,2,3,2,2,2,1,1,1
2765,1,1,1,38,1,2,3,2,2,2,1,1,1
2766,2,1,1,68,1,2,3,1,1,1,2,1,1
2767,1,1,1,48,1,2,3,2,2,2,2,1,1
2768,1,1,1,22,1,2,3,2,2,2,2,2,2
2769,1,1,1,33,1,2,3,1,1,1,2,1,1
2770,1,3,1,74,1,2,3,2,2,2,1,1,1
2771,1,3,1,49,1,2,3,1,1,2,2,1,1
2772,1,1,1,67,1,2,3,2,2,2,2,1,1
2773,1,3,1,35,1,2,3,2,2,2,2,1,1
2774,1,1,1,37,1,2,3,1,1,1,1,1,1
2775,1,1,1,34,1,2,3,1,2,2,1,1,1
2776,2,3,1,44,1,2,3,2,2,2,1,1,2
2777,2,1,1,42,1,2,3,2,2,2,1,1,1
2778,1,3,1,53,1,2,3,1,2,1,1,1,1
2779,3,3,2,46,1,2,3,2,2,2,1,1,1
2780,1,1,1,27,1,2,3,2,2,1,1,1,1
2781,1,1,1,41,1,2,3,2,2,2,2,2,2
2782,1,1,1,49,1,2,3,1,1,1,2,1,1
2783,1,3,1,33,1,2,3,1,2,1,2,1,1
2784,1,1,1,35,1,2,3,2,2,2,2,1,1
2785,1,1,1,51,1,2,3,2,2,2,2,1,2
2786,1,1,1,22,1,2,3,2,2,2,2,2,2
2787,1,1,1,21,1,2,3,2,2,2,2,1,2
2788,1,1,1,40,1,2,3,1,2,1,2,1,1
2789,1,1,1,21,1,2,3,2,2,2,2,1,1
2790,1,1,1,48,1,2,3,2,2,2,2,1,1
2791,5,1,1,38,1,2,3,2,2,2,2,1,1
2792,1,3,1,34,1,2,3,1,2,1,1,1,1
2793,1,1,1,53,1,2,3,2,2,2,2,1,1
2794,1,1,1,50,1,2,3,2,2,2,2,1,1
2795,3,3,1,22,1,2,3,2,2,2,1,1,1
2796,1,1,1,28,1,2,3,2,2,1,1,1,1
2797,1,1,1,37,1,2,3,2,2,2,2,1,1
2798,2,1,1,37,1,2,3,1,1,1,2,1,2
2799,1,1,1,21,1,2,3,2,2,2,2,1,1
2800,1,3,1,22,1,2,3,2,2,2,2,1,1
2801,1,3,1,20,1,2,3,2,2,2,2,1,1
2802,1,1,1,26,1,2,3,2,2,2,2,2,2
2803,1,1,1,20,1,2,3,2,2,2,2,1,1
2804,1,3,1,20,1,2,3,2,2,2,2,1,1
2805,1,1,1,43,1,2,3,2,2,2,2,1,1
2806,1,3,1,46,1,2,3,1,1,1,1,1,1
2807,5,1,1,55,1,2,3,2,2,2,2,1,1
2808,1,1,1,33,1,2,3,2,2,2,2,1,2
2809,1,1,2,35,1,2,3,1,2,1,2,1,1
2810,1,3,1,21,1,2,3,2,2,2,2,1,2
2811,1,1,1,20,1,2,3,2,2,2,2,2,2
2812,2,1,1,25,1,2,3,2,2,2,2,1,2
2813,2,1,1,29,1,2,3,2,2,2,2,2,2
2814,1,1,1,55,1,2,3,1,1,1,2,1,1
2815,1,1,2,45,1,2,3,1,1,1,2,1,1
2816,2,1,1,22,1,2,3,2,2,2,2,2,2
2817,1,1,2,53,1,2,3,1,2,1,2,1,1
2818,1,1,1,82,1,2,3,2,2,2,2,1,1
2819,1,3,1,36,1,2,3,2,2,2,2,1,1
2820,2,1,1,46,1,2,3,2,2,1,1,1,1
2821,2,3,1,72,1,2,3,2,2,2,2,1,1
2822,1,1,2,43,1,2,3,1,2,2,2,1,2
2823,1,1,1,62,1,2,3,2,2,2,2,1,1
2824,1,1,1,70,1,2,3,2,2,2,2,1,1
2825,1,3,1,35,1,2,3,2,2,2,2,1,1
2826,2,1,2,42,1,2,3,2,2,2,2,1,2
2827,2,1,1,51,1,2,3,2,2,2,2,1,1
2828,1,1,1,61,1,2,3,2,2,2,2,1,1
2829,1,1,1,31,1,2,3,2,2,2,2,1,1
2830,2,3,1,30,1,2,3,1,2,1,1,1,1
2831,1,3,1,33,1,2,3,2,2,2,2,1,1
2832,4,3,2,35,1,2,3,2,2,1,2,1,1
2833,4,1,1,55,1,2,3,2,2,2,2,1,2
2834,4,1,1,53,1,2,3,2,2,2,2,2,2
2835,1,1,1,52,1,2,3,2,2,2,2,2,1
2836,1,3,1,49,1,2,3,2,2,2,2,2,1
2837,1,1,1,35,1,2,3,2,2,2,2,2,2
2838,1,1,2,70,1,2,3,2,2,2,2,2,1
2839,2,1,1,46,1,2,3,2,2,2,2,2,2
2840,5,1,1,20,1,2,3,2,2,2,2,2,2
2841,1,3,1,19,1,2,3,2,2,2,2,2,2
2842,1,3,1,31,1,2,3,2,2,2,2,2,1
2843,5,1,1,27,1,2,3,2,2,2,2,2,2
2844,5,1,1,62,1,2,3,2,2,2,2,2,1
2845,6,3,1,19,1,2,3,2,2,2,2,2,2
2846,2,1,1,20,1,2,3,2,2,2,2,2,2
2847,1,3,1,19,1,2,3,2,2,2,2,2,1
2848,1,1,1,54,1,2,3,1,2,1,2,2,2
2849,2,1,1,19,1,2,3,2,2,2,2,2,2
2850,1,3,1,19,1,2,3,2,2,2,2,2,1
2851,1,1,1,19,1,2,3,2,2,2,2,2,1
2852,4,1,1,25,1,2,3,2,2,1,1,1,2
2853,1,3,1,39,1,2,3,1,1,1,2,1,1
2854,1,3,1,30,1,2,3,2,2,2,2,2,1
2855,4,3,2,40,1,2,3,1,2,1,2,1,1
2856,4,1,1,39,1,2,3,1,2,1,1,1,1
2857,1,1,1,54,1,2,3,1,2,1,2,1,1
2858,2,1,1,53,1,2,3,1,1,1,1,1,1
2859,1,1,1,56,1,2,3,1,2,1,1,1,1
2860,1,1,1,51,1,2,3,1,1,1,2,1,1
2861,2,1,1,58,1,2,3,1,1,1,1,1,1
2862,1,1,1,48,1,2,3,1,1,1,1,1,1
2863,1,1,1,67,1,2,3,1,2,1,2,1,2
2864,1,1,1,46,1,2,3,1,1,1,1,1,1
2865,1,1,1,50,1,2,3,1,1,1,2,1,1
2866,1,3,1,61,1,2,3,1,2,1,2,1,1
2867,2,3,1,68,1,2,3,1,2,1,1,1,1
2868,1,3,1,64,1,2,3,1,2,1,2,1,1
2869,2,1,1,45,1,2,3,1,1,1,1,1,1
2870,1,1,1,42,1,2,3,1,2,1,1,1,1
2871,1,3,1,77,1,2,3,1,2,1,2,1,2
2872,1,3,1,61,1,2,3,1,2,1,1,1,1
2873,1,3,1,52,1,2,3,1,2,1,2,1,2
2874,1,3,1,78,1,2,3,1,1,1,1,1,1
2875,2,1,1,47,1,2,3,1,1,1,1,2,2
2876,1,1,1,55,1,2,3,1,2,1,2,1,1
2877,1,3,1,48,1,2,3,1,2,1,2,1,1
2878,1,1,1,57,1,2,3,2,2,1,2,1,1
2879,1,1,1,45,1,2,3,1,2,1,1,1,1
2880,1,1,1,43,1,2,3,1,2,1,2,1,1
2881,1,1,1,46,1,2,3,1,2,1,1,1,1
2882,1,3,1,69,1,2,3,1,1,1,2,1,1
2883,1,1,1,48,1,2,3,1,2,1,1,1,1
2884,1,3,1,49,1,2,3,1,2,1,2,1,2
2885,1,3,1,54,1,2,3,1,1,1,2,1,1
2886,1,1,1,49,1,2,3,1,2,1,2,1,1
2887,1,3,1,62,1,2,3,1,2,1,1,1,1
2888,1,1,1,39,1,2,3,1,2,1,1,1,1
2889,1,3,1,57,1,2,3,1,2,1,1,1,1
2890,1,1,1,43,1,2,3,1,1,1,2,1,2
2891,6,3,1,39,1,2,3,2,1,1,1,1,1
2892,1,3,1,68,1,2,3,2,2,1,1,1,1
2893,1,3,1,38,1,2,3,1,2,1,1,1,1
2894,1,1,1,60,1,2,3,1,2,1,2,1,1
2895,1,3,1,47,1,2,3,1,2,1,2,1,1
2896,2,3,1,38,1,2,3,2,2,2,2,2,2
2897,1,1,1,59,1,2,3,1,2,1,1,1,1
2898,1,1,1,64,1,2,3,1,2,1,2,1,1
2899,1,3,1,44,1,2,3,1,2,1,1,1,1
2900,1,1,1,47,1,2,3,1,2,1,1,1,1
2901,1,3,1,53,1,2,3,1,2,1,1,1,2
2902,1,3,1,42,1,2,3,1,2,1,2,1,1
2903,2,1,1,36,1,2,3,1,1,1,1,1,1
2904,2,1,1,35,1,2,3,1,1,1,2,1,1
2905,1,3,1,55,1,2,3,1,1,1,2,1,1
2906,1,1,1,39,1,2,3,1,2,1,1,1,1
2907,1,3,1,47,1,2,3,1,2,1,2,1,1
2908,2,1,1,45,1,2,3,1,2,1,1,1,1
2909,1,1,1,43,1,2,3,1,2,1,1,1,1
2910,1,3,1,56,1,2,3,1,2,1,2,1,1
2911,1,1,1,82,1,2,3,1,2,1,1,1,1
2912,1,3,1,44,1,2,3,1,1,1,2,1,1
2913,1,1,1,45,1,2,3,1,1,1,2,1,1
2914,5,1,1,50,1,2,3,1,2,1,1,1,1
2915,1,3,1,38,1,2,3,1,2,1,1,1,1
2916,7,3,1,54,1,2,3,1,1,2,1,1,1
2917,5,3,1,63,1,2,3,1,1,1,2,1,1
2918,1,1,1,42,1,2,3,1,2,1,2,1,2
2919,1,1,1,39,1,2,3,1,2,1,1,1,1
2920,1,1,1,65,1,2,3,1,2,1,2,1,2
2921,1,3,1,55,1,2,3,1,2,1,1,1,1
2922,1,3,1,58,1,2,3,1,2,1,2,1,1
2923,3,1,1,32,1,2,3,1,1,1,2,1,2
2924,1,1,1,61,1,2,3,2,1,2,1,1,1
2925,1,1,1,46,1,2,3,1,1,1,1,1,1
2926,2,1,1,55,1,2,3,1,1,1,1,1,1
2927,1,3,1,36,1,2,3,1,2,1,1,1,1
2928,2,1,1,47,1,2,3,1,2,1,1,1,1
2929,2,1,1,34,1,2,3,1,1,1,2,1,1
2930,1,3,1,38,1,2,3,1,1,1,1,1,1
2931,1,3,1,60,1,2,3,1,1,1,2,1,1
2932,1,3,1,71,1,2,3,1,2,1,1,1,2
2933,2,1,1,53,1,2,3,1,2,1,1,1,1
2934,2,1,1,49,1,2,3,1,1,1,2,1,1
2935,5,1,1,69,1,2,3,2,1,1,1,1,1
2936,1,1,1,54,1,2,3,1,2,1,2,1,1
2937,2,3,1,74,1,2,3,1,2,1,1,1,1
2938,1,1,1,36,1,2,3,1,2,2,2,1,1
2939,1,3,1,36,1,2,3,1,2,1,1,1,1
2940,1,1,1,35,1,2,3,1,2,1,1,1,2
2941,1,3,1,47,1,2,3,1,2,1,1,1,1
2942,1,3,1,44,1,2,3,1,2,1,1,1,1
2943,1,1,1,57,1,2,3,1,1,1,2,1,1
2944,1,1,1,38,1,2,3,1,2,2,2,1,1
2945,3,3,1,60,1,2,3,1,2,1,1,1,2
2946,1,3,1,35,1,2,3,1,2,1,2,1,1
2947,1,1,1,44,1,2,3,1,2,2,1,1,2
2948,1,3,1,52,1,2,3,1,2,1,1,1,1
2949,4,3,1,42,1,2,3,1,2,1,2,1,1
2950,1,3,1,46,1,2,3,1,2,1,1,1,1
2951,1,1,1,53,1,2,3,1,2,1,2,1,1
2952,1,3,1,39,1,2,3,1,1,1,1,1,1
2953,1,1,1,37,1,2,3,1,2,1,1,1,1
2954,4,1,1,55,1,2,3,1,2,1,1,1,1
2955,1,1,1,37,1,2,3,1,2,1,2,1,1
2956,1,3,1,44,1,2,3,1,1,1,2,1,1
2957,1,1,1,69,1,2,3,2,2,1,1,2,2
2958,5,3,1,31,1,2,3,1,2,1,1,1,1
2959,1,3,1,41,1,2,3,1,2,1,1,1,1
2960,1,3,1,29,1,2,3,2,2,2,2,2,2
2961,1,1,1,43,1,2,3,1,1,1,2,1,2
2962,1,3,1,44,1,2,3,1,2,1,1,1,2
2963,1,3,1,33,1,2,3,2,2,2,1,1,1
2964,1,1,1,61,1,2,3,1,1,1,1,1,1
2965,1,3,1,39,1,2,3,1,2,1,1,1,1
2966,5,3,1,49,1,2,3,1,1,1,2,1,1
2967,1,3,1,65,1,2,3,1,1,1,2,1,1
2968,1,1,1,58,1,2,3,1,2,1,1,1,1
2969,2,1,1,43,1,2,3,1,1,1,1,1,1
2970,2,1,1,71,1,2,3,1,1,1,1,1,1
2971,4,3,1,29,1,2,3,1,1,1,1,1,1
2972,2,3,1,45,1,2,3,1,2,2,1,1,2
2973,1,1,1,41,1,2,3,1,2,1,1,1,1
2974,1,1,1,39,1,2,3,1,1,1,2,1,1
2975,1,1,1,49,1,2,3,1,2,1,2,2,2
2976,2,1,1,62,1,2,3,1,2,1,1,1,1
2977,1,1,1,28,1,2,3,1,2,2,2,1,1
2978,1,1,1,38,1,2,3,1,1,1,2,1,2
2979,2,3,1,39,1,2,3,1,2,1,1,1,1
2980,1,3,1,51,1,2,3,1,2,1,2,1,1
2981,1,1,1,41,1,2,3,1,2,1,2,1,1
2982,1,1,1,35,1,2,3,1,2,1,1,1,1
2983,1,3,1,66,1,2,3,1,1,1,2,1,1
2984,2,1,1,36,1,2,3,1,2,1,1,1,1
2985,1,1,1,41,1,2,3,1,2,1,1,1,2
2986,1,3,1,30,1,2,3,1,2,1,1,1,1
2987,1,3,1,38,1,2,3,1,2,1,2,1,1
2988,2,3,1,44,1,2,3,1,2,2,2,1,1
2989,1,1,1,30,1,2,3,1,2,1,1,1,1
2990,3,1,1,48,1,2,3,1,2,1,1,1,1
2991,1,3,1,35,1,2,3,1,2,1,1,1,1
2992,5,1,1,58,1,2,3,1,2,1,1,1,1
2993,1,3,1,39,1,2,3,1,2,1,1,1,1
2994,1,1,1,38,1,2,3,1,1,1,1,1,2
2995,1,3,1,43,1,2,3,1,2,1,1,1,2
2996,1,1,1,43,1,2,3,2,2,2,2,2,2
2997,1,1,1,43,1,2,3,2,2,1,1,1,1
2998,4,3,2,44,1,2,3,1,2,2,2,1,2
2999,5,1,1,54,1,2,3,2,1,1,1,1,1
3000,1,1,1,35,1,2,3,2,2,1,2,1,1
3001,1,1,1,44,1,2,3,2,2,1,2,1,1
3002,1,1,1,36,1,2,3,1,2,1,2,1,1
3003,2,1,1,38,1,2,3,2,2,2,1,1,1
3004,1,3,1,27,1,2,3,2,2,1,1,1,1
3005,1,1,1,36,1,2,3,2,2,1,1,1,1
3006,5,1,1,58,1,2,3,2,1,1,2,1,1
3007,3,3,1,39,1,2,3,2,1,1,2,1,1
3008,1,3,1,31,1,2,3,2,1,1,1,1,1
3009,4,3,1,49,1,2,3,2,1,1,1,1,1
3010,1,3,1,40,1,2,3,2,2,1,1,1,1
3011,2,1,1,54,1,2,3,2,2,1,1,1,1
3012,2,1,1,47,1,2,3,1,1,1,2,1,1
3013,5,1,1,37,1,2,3,2,2,1,1,1,1
3014,1,1,1,56,1,2,3,2,2,1,2,1,1
3015,3,3,1,26,1,2,3,2,2,1,1,1,1
3016,1,1,1,30,1,2,3,1,2,1,1,1,1
3017,1,1,1,32,1,2,3,2,2,1,1,1,1
3018,1,3,1,36,1,2,3,2,2,1,1,1,1
3019,2,3,1,54,1,2,3,2,2,1,1,1,1
3020,1,3,1,50,1,2,3,2,2,1,2,1,1
3021,1,1,1,36,1,2,3,2,2,1,1,1,1
3022,1,3,1,30,1,2,3,2,2,1,1,1,1
3023,4,1,1,32,1,2,3,1,2,1,1,1,1
3024,1,3,1,47,1,2,3,2,2,1,2,1,1
3025,1,3,1,34,1,2,3,2,2,1,1,1,1
3026,1,3,1,35,1,2,3,2,2,1,1,1,1
3027,1,1,1,51,1,2,3,2,2,2,2,2,2
3028,1,3,1,24,1,2,3,2,2,2,1,1,2
3029,1,1,1,24,1,2,3,2,2,1,1,1,2
3030,1,1,1,41,1,2,3,1,2,1,1,1,1
3031,1,1,1,26,1,2,3,2,2,1,1,1,1
3032,1,1,1,40,1,2,3,1,2,1,2,1,1
3033,1,3,1,55,1,2,3,2,2,2,2,1,1
3034,1,1,1,34,1,2,3,2,2,1,2,1,1
3035,1,1,1,26,1,2,3,2,2,1,2,1,1
3036,4,1,1,41,1,2,3,1,2,1,2,1,2
3037,4,1,1,60,1,2,3,1,1,1,1,1,1
3038,2,1,1,33,1,2,3,1,1,1,1,1,1
3039,1,3,1,44,1,2,3,2,2,1,1,1,2
3040,2,1,1,25,1,2,3,2,2,1,2,1,1
3041,2,1,1,45,1,2,3,2,2,1,1,1,2
3042,1,1,1,34,1,2,3,1,2,1,1,1,1
3043,4,1,1,46,1,2,3,1,1,1,2,1,1
3044,1,1,1,34,1,2,3,2,2,1,1,1,1
3045,2,1,1,44,1,2,3,2,2,1,1,1,1
3046,1,1,1,57,1,2,3,2,2,1,2,1,1
3047,3,3,1,49,1,2,3,2,2,1,1,1,1
3048,1,1,1,71,1,2,3,2,2,1,1,1,1
3049,1,3,1,30,1,2,3,2,2,1,1,1,1
3050,7,1,1,41,1,2,3,1,2,1,2,1,1
3051,6,1,2,27,1,2,3,2,2,1,1,1,1
3052,6,1,1,38,1,2,3,2,2,1,1,1,1
3053,2,1,1,64,1,2,3,1,1,1,2,1,1
3054,5,1,1,46,1,2,3,2,2,2,1,1,1
3055,1,3,1,54,1,2,3,2,2,2,1,1,1
3056,1,1,1,40,1,2,3,2,2,2,2,1,1
3057,1,1,1,74,1,2,3,2,2,2,2,1,2
3058,1,3,1,24,1,2,3,2,2,2,1,1,2
3059,2,3,1,43,1,2,3,1,2,1,1,1,1
3060,1,1,1,22,1,2,3,2,2,2,2,1,2
3061,1,3,1,50,1,2,3,1,2,1,1,1,1
3062,1,1,1,35,1,2,3,1,2,1,2,1,2
3063,1,1,1,22,1,2,3,2,2,2,1,1,2
3064,1,1,1,39,1,2,3,2,2,2,1,1,1
3065,1,1,1,22,1,2,3,2,2,2,2,2,2
3066,1,1,1,35,1,2,3,2,2,2,1,1,1
3067,1,1,1,45,1,2,3,2,2,2,1,1,1
3068,5,1,1,25,1,2,3,2,2,2,1,2,2
3069,1,1,1,53,1,2,3,2,2,2,1,1,1
3070,1,3,1,22,1,2,3,2,2,2,2,1,1
3071,3,3,1,40,1,2,3,2,2,2,1,1,1
3072,1,1,1,23,1,2,3,2,2,2,1,1,1
3073,1,1,1,22,1,2,3,2,2,2,1,1,2
3074,4,1,1,67,1,2,3,2,2,2,1,1,1
3075,1,1,1,76,1,2,3,2,2,2,2,1,1
3076,2,1,1,61,1,2,3,2,2,2,2,2,2
3077,1,1,1,52,1,2,3,2,2,2,1,1,1
3078,1,1,2,35,1,2,3,2,2,2,1,1,2
3079,4,3,1,23,1,2,3,2,2,2,1,1,1
3080,1,3,1,50,1,2,3,1,2,1,1,1,1
3081,3,1,1,51,1,2,3,2,2,2,2,1,1
3082,3,1,1,32,1,2,3,2,2,2,2,2,2
3083,1,1,1,37,1,2,3,2,2,2,2,1,1
3084,1,1,1,29,1,2,3,1,1,1,2,1,1
3085,2,1,1,21,1,2,3,2,2,2,2,1,1
3086,1,3,1,29,1,2,3,2,2,2,2,1,1
3087,1,3,1,40,1,2,3,2,2,2,2,1,1
3088,1,3,1,49,1,2,3,2,2,2,2,1,1
3089,5,3,1,41,1,2,3,2,2,2,2,1,1
3090,5,1,1,53,1,2,3,2,2,2,2,1,1
3091,3,1,1,42,1,2,3,2,2,2,2,1,1
3092,5,1,1,21,1,2,3,2,2,2,2,1,2
3093,1,1,1,31,1,2,3,2,2,2,2,1,2
3094,1,1,1,30,1,2,3,1,2,1,1,1,1
3095,1,3,1,44,1,2,3,2,2,2,2,1,1
3096,1,3,1,33,1,2,3,2,2,2,2,1,1
3097,1,3,1,41,1,2,3,2,2,2,2,1,2
3098,1,3,1,29,1,2,3,2,2,1,2,1,2
3099,1,3,1,55,1,2,3,2,2,2,2,1,1
3100,1,1,1,20,1,2,3,2,2,2,2,1,2
3101,1,1,1,20,1,2,3,2,2,2,2,2,2
3102,1,1,1,20,1,2,3,2,2,2,2,2,2
3103,1,3,1,44,1,2,3,2,2,2,2,1,1
3104,3,1,1,42,1,2,3,2,2,2,2,1,2
3105,1,3,1,51,1,2,3,1,1,2,2,1,1
3106,6,1,1,32,1,2,3,2,2,2,2,1,2
3107,4,1,1,36,1,2,3,1,2,2,2,1,1
3108,6,1,1,52,1,2,3,1,2,2,2,1,1
3109,2,1,1,22,1,2,3,2,2,2,2,2,2
3110,1,1,1,34,1,2,3,2,2,2,2,1,1
3111,1,3,1,20,1,2,3,2,2,2,2,2,1
3112,6,1,1,27,1,2,3,2,1,1,1,1,1
3113,1,3,1,46,1,2,3,1,2,1,2,1,2
3114,3,1,1,21,1,2,3,2,2,2,2,2,1
3115,2,1,1,22,1,2,3,2,2,2,2,1,2
3116,5,3,1,37,1,2,3,2,2,2,2,1,1
3117,2,1,1,20,1,2,3,2,2,2,2,2,2
3118,2,1,1,35,1,2,3,1,2,2,2,1,1
3119,1,1,2,61,1,2,3,2,2,2,2,1,1
3120,1,1,1,20,1,2,3,2,2,2,2,2,1
3121,1,1,1,57,1,2,3,2,2,2,2,1,1
3122,2,1,1,27,1,2,3,2,1,1,2,1,2
3123,1,1,1,56,1,2,3,2,2,2,2,1,1
3124,1,1,1,35,1,2,3,2,2,2,2,1,1
3125,1,3,1,31,1,2,3,1,1,1,2,1,1
3126,2,1,1,41,1,2,3,2,2,2,2,1,1
3127,1,1,1,21,1,2,3,2,2,2,2,2,2
3128,1,1,1,46,1,2,3,2,2,2,2,1,1
3129,1,1,1,49,1,2,3,1,1,2,2,1,1
